-30.0000000000	4.5448957382
-29.8828125000	3.4566539629
-29.7656250000	1.1521292042
-29.6484375000	2.0662005523
-29.5312500000	8.7956498522
-29.4140625000	2.7353929807
-29.2968750000	5.9871054407
-29.1796875000	4.5631990933
-29.0625000000	1.1236413468
-28.9453125000	6.4966298315
-28.8281250000	3.4218845502
-28.7109375000	2.2930231127
-28.5937500000	8.6328797701
-28.4765625000	8.8736445595
-28.3593750000	1.9968423042
-28.2421875000	4.0180855203
-28.1250000000	5.3662473427
-28.0078125000	3.7546643043
-27.8906250000	6.4316115667
-27.7734375000	5.0890115937
-27.6562500000	7.5534876426
-27.5390625000	5.1724174383
-27.4218750000	4.1256050214
-27.3046875000	2.9282742321
-27.1875000000	2.3546837283
-27.0703125000	2.4674999926
-26.9531250000	0.3204586359
-26.8359375000	5.9937667836
-26.7187500000	5.8319401613
-26.6015625000	5.5429373229
-26.4843750000	5.1577839727
-26.3671875000	3.1475134218
-26.2500000000	2.2772748005
-26.1328125000	2.2292226985
-26.0156250000	1.1895488037
-25.8984375000	6.5127505638
-25.7812500000	4.9730337098
-25.6640625000	1.4737611788
-25.5468750000	5.5557906363
-25.4296875000	3.3753290753
-25.3125000000	1.8283800880
-25.1953125000	9.4019919318
-25.0781250000	3.4279088203
-24.9609375000	5.2242410990
-24.8437500000	7.7536327167
-24.7265625000	3.6386870666
-24.6093750000	0.8208965262
-24.4921875000	4.4711888333
-24.3750000000	2.5267908906
-24.2578125000	8.8787597165
-24.1406250000	3.2670514312
-24.0234375000	2.2924495695
-23.9062500000	6.8665861733
-23.7890625000	1.3874050442
-23.6718750000	3.7782731054
-23.5546875000	3.4354620571
-23.4375000000	5.2574728356
-23.3203125000	2.0339393191
-23.2031250000	4.4965844889
-23.0859375000	1.8343357674
-22.9687500000	3.4620113037
-22.8515625000	8.2346234512
-22.7343750000	7.4119682250
-22.6171875000	1.6422237797
-22.5000000000	6.9871577124
-22.3828125000	2.6402251852
-22.2656250000	5.5952983559
-22.1484375000	4.2992204667
-22.0312500000	3.4477168197
-21.9140625000	4.2881100232
-21.7968750000	6.9790401697
-21.6796875000	2.3036810486
-21.5625000000	2.6857956194
-21.4453125000	3.8497524499
-21.3281250000	2.3081174913
-21.2109375000	5.4030213448
-21.0937500000	1.8227890659
-20.9765625000	3.0033847291
-20.8593750000	4.8076551226
-20.7421875000	2.2878954628
-20.6250000000	6.6101265741
-20.5078125000	1.4294321046
-20.3906250000	6.8363130519
-20.2734375000	1.1846234740
-20.1562500000	3.4351272061
-20.0390625000	3.5919350079
-19.9218750000	2.1196080314
-19.8046875000	3.3222223942
-19.6875000000	1.4752480991
-19.5703125000	3.5819222492
-19.4531250000	3.6276089443
-19.3359375000	2.3089715203
-19.2187500000	1.5492577220
-19.1015625000	7.5240457337
-18.9843750000	6.5513994931
-18.8671875000	4.9512122028
-18.7500000000	3.4032767258
-18.6328125000	2.8593361550
-18.5156250000	1.5272958502
-18.3984375000	4.0740522765
-18.2812500000	3.4759164996
-18.1640625000	2.8384797724
-18.0468750000	4.3570883863
-17.9296875000	1.6131818498
-17.8125000000	4.7944837754
-17.6953125000	7.8008069751
-17.5781250000	1.4615733004
-17.4609375000	2.5124279450
-17.3437500000	9.3540638724
-17.2265625000	4.0147293800
-17.1093750000	2.1990914115
-16.9921875000	2.5061999838
-16.8750000000	2.4448472702
-16.7578125000	5.6695615068
-16.6406250000	5.8004305886
-16.5234375000	1.8306509345
-16.4062500000	2.7315414643
-16.2890625000	0.1969947359
-16.1718750000	5.1319286142
-16.0546875000	2.6573390159
-15.9375000000	3.2141815323
-15.8203125000	3.3026077796
