Amplitude Error Setpoint: 0.25(V)
Drive Frequency(kHz), Amplitude Error(V), Phase(º)
284.33 -0.22458 -122.71
284.34 -0.22424 -124.16
284.35 -0.22443 -125.18
284.35 -0.22369 -129.07
284.36 -0.22284 -131.29
284.36 -0.22266 -132.98
284.37 -0.22241 -134.84
284.37 -0.22278 -136.31
284.38 -0.22131 -137.36
284.38 -0.22125 -137.99
284.39 -0.22055 -141.42
284.4 -0.21976 -144.66
284.4 -0.21906 -144.87
284.41 -0.21902 -146.32
284.41 -0.21848 -148.72
284.42 -0.21768 -148.98
284.42 -0.21683 -151.17
284.43 -0.21671 -151.88
284.43 -0.21579 -154.13
284.44 -0.21527 -156
284.45 -0.21472 -156.76
284.45 -0.21414 -158.41
284.46 -0.21353 -160.22
284.46 -0.21268 -162.14
284.47 -0.21262 -162.88
284.47 -0.21164 -163.11
284.48 -0.211 -165.36
284.48 -0.21005 -167.24
284.49 -0.20941 -167.43
284.5 -0.20856 -169.15
284.5 -0.20819 -170.1
284.51 -0.20718 -171.23
284.51 -0.20673 -172.83
284.52 -0.20535 -173.8
284.52 -0.20456 -174.91
284.53 -0.20471 -175.31
284.54 -0.20404 -176.46
284.54 -0.20313 -176.88
284.55 -0.20236 -179.65
284.55 -0.20081 179.76
284.56 -0.20047 178.35
284.56 -0.19955 177.7
284.57 -0.1994 177.02
284.57 -0.19858 175.8
284.58 -0.19766 174.53
284.59 -0.19757 174.06
284.59 -0.19629 173.59
284.6 -0.19507 172.35
284.6 -0.19357 170.63
284.61 -0.19321 169.77
284.61 -0.1929 169.19
284.62 -0.19171 168.04
284.62 -0.19089 167.17
284.63 -0.18967 166.33
284.64 -0.18912 165.71
284.64 -0.18881 165.12
284.65 -0.18735 163.71
284.65 -0.18683 162.92
284.66 -0.18573 162.23
284.66 -0.18457 161.53
284.67 -0.18454 160.87
284.67 -0.18326 159.44
284.68 -0.18219 158.47
284.69 -0.18076 157.31
284.69 -0.18027 156.97
284.7 -0.18015 156.23
284.7 -0.17899 155.41
284.71 -0.17819 154.09
284.71 -0.17679 153.71
284.72 -0.17624 153.12
284.72 -0.17477 152.06
284.73 -0.17444 151.33
284.74 -0.17279 150.72
284.74 -0.17172 149.72
284.75 -0.17163 149.49
284.75 -0.16977 148.21
284.76 -0.16907 147.71
284.76 -0.16824 146.5
284.77 -0.16757 146.46
284.78 -0.16623 145.54
284.78 -0.16547 144.51
284.79 -0.16443 143.39
284.79 -0.16284 143.27
