Amplitude Error Setpoint: 0.25(V)
Drive Frequency(kHz), Amplitude Error(V), Phase(º)
269.88 0.13611 53.355
269.88 0.14014 52.548
269.89 0.14297 51.877
269.89 0.14618 51.026
269.9 0.14804 50.312
269.9 0.15115 49.543
269.91 0.15442 48.686
269.92 0.1575 48.01
269.92 0.16061 47.098
269.93 0.16327 46.296
269.93 0.16577 45.406
269.94 0.16946 44.566
269.94 0.17218 43.808
269.95 0.17465 42.858
269.95 0.17749 42.111
269.96 0.18051 41.199
269.96 0.18311 40.375
269.97 0.18665 39.518
269.97 0.1893 38.408
269.98 0.19141 37.661
269.98 0.19412 36.678
269.99 0.19714 35.695
269.99 0.1998 34.838
270 0.20255 33.843
270 0.20459 32.866
270.01 0.20697 31.932
270.02 0.20938 30.91
270.02 0.21295 30.009
270.03 0.21582 28.911
270.03 0.21695 27.856
270.04 0.22046 26.917
270.04 0.22192 25.889
270.05 0.224 24.928
270.05 0.22604 23.879
270.06 0.22849 22.764
270.06 0.23065 21.676
270.07 0.23251 20.654
270.07 0.23447 19.49
270.08 0.23615 18.463
270.08 0.23761 17.408
270.09 0.23907 16.309
270.09 0.24017 15.106
270.1 0.24167 14.002
270.1 0.24356 12.838
270.11 0.24396 11.7
270.12 0.24545 10.563
270.12 0.24628 9.4427
270.13 0.24677 8.1738
270.13 0.24765 7.1136
270.14 0.24753 5.9656
270.14 0.24786 4.7296
270.15 0.24832 3.5706
270.15 0.24924 2.4994
270.16 0.24893 1.1975
270.16 0.24963 0.082397
270.17 0.24866 -1.1536
270.17 0.24869 -2.2906
270.18 0.24686 -3.6035
270.18 0.24686 -4.7571
270.19 0.24545 -5.9436
270.19 0.24515 -7.1356
270.2 0.24338 -8.3112
270.21 0.24191 -9.5361
270.21 0.24106 -10.756
270.22 0.23923 -11.931
270.22 0.23779 -13.14
270.23 0.23532 -14.282
270.23 0.23386 -15.485
270.24 0.23187 -16.721
270.24 0.22961 -17.836
270.25 0.22696 -19.017
270.25 0.22491 -20.248
270.26 0.22269 -21.379
270.26 0.21915 -22.555
270.27 0.21658 -23.791
270.27 0.21371 -24.791
270.28 0.21082 -26.01
270.28 0.20837 -27.087
270.29 0.20389 -28.279
270.29 0.20151 -29.449
270.3 0.19827 -30.531
270.31 0.19464 -31.547
270.31 0.19168 -32.772
270.32 0.18759 -33.761
270.32 0.18411 -34.893
270.33 0.18097 -35.914
270.33 0.17694 -37.024
270.34 0.17313 -38.106
270.34 0.16901 -39.106
270.35 0.16571 -40.122
270.35 0.16159 -41.232
270.36 0.15707 -42.144
270.36 0.15366 -43.275
270.37 0.14987 -44.165
270.37 0.14597 -45.181
270.38 0.14163 -46.132
270.38 0.13794 -47.06
270.39 0.13367 -48.027
270.4 0.12979 -48.994
270.4 0.12695 -49.982
270.41 0.12219 -50.839
270.41 0.11899 -51.812
270.42 0.11353 -52.729
270.42 0.11111 -53.679
270.43 0.10599 -54.465
270.43 0.10211 -55.327
270.44 0.098114 -56.277
270.44 0.094421 -57.129
270.45 0.090576 -57.876
270.45 0.086914 -58.848
270.46 0.082306 -59.584
270.46 0.0784 -60.491
270.47 0.074249 -61.337
270.47 0.071625 -62.029
270.48 0.067474 -62.875
270.48 0.063171 -63.71
270.49 0.059082 -64.402
270.5 0.055267 -65.215
270.5 0.051819 -65.901
270.51 0.047974 -66.599
270.51 0.044891 -67.407
270.52 0.041077 -68.06
270.52 0.037476 -68.835
270.53 0.034149 -69.538
