0	-16568349.000000000	
1	-16588696.000000000	
2	-16612734.000000000	
3	-16638154.000000000	
4	-16668140.000000000	
5	-16699151.000000000	
6	-16719326.000000000	
7	-16717206.000000000	
8	-16715214.000000000	
9	-16708724.000000000	
10	-16704677.000000000	
11	-16707439.000000000	
12	-16708210.000000000	
13	-16708210.000000000	
14	-16707696.000000000	
15	-16708853.000000000	
16	-16709945.000000000	
17	-16710909.000000000	
18	-16709367.000000000	
19	-16709881.000000000	
20	-16709367.000000000	
21	-16709367.000000000	
22	-16709881.000000000	
23	-16710909.000000000	
24	-16711423.000000000	
25	-16710909.000000000	
26	-16708853.000000000	
27	-16708339.000000000	
28	-16708339.000000000	
29	-16709881.000000000	
30	-16709881.000000000	
31	-16710395.000000000	
32	-16710395.000000000	
33	-16708853.000000000	
34	-16710395.000000000	
35	-16709881.000000000	
36	-16709881.000000000	
37	-16709367.000000000	
38	-16709367.000000000	
39	-16709881.000000000	
40	-16708339.000000000	
41	-16706797.000000000	
42	-16706797.000000000	
43	-16705769.000000000	
44	-16705255.000000000	
45	-16704741.000000000	
46	-16704741.000000000	
47	-16704227.000000000	
48	-16704741.000000000	
49	-16705769.000000000	
50	-16705255.000000000	
51	-16704741.000000000	
52	-16705255.000000000	
53	-16705769.000000000	
54	-16705769.000000000	
55	-16706283.000000000	
56	-16707311.000000000	
57	-16706797.000000000	
58	-16706797.000000000	
59	-16707311.000000000	
60	-16707825.000000000	
61	-16707825.000000000	
62	-16708339.000000000	
63	-16708339.000000000	
64	-16707311.000000000	
65	-16706797.000000000	
66	-16706797.000000000	
67	-16706283.000000000	
68	-16705255.000000000	
69	-16704741.000000000	
70	-16705255.000000000	
71	-16705769.000000000	
72	-16707311.000000000	
73	-16708339.000000000	
74	-16707825.000000000	
75	-16707825.000000000	
76	-16708339.000000000	
77	-16708339.000000000	
78	-16708339.000000000	
79	-16708339.000000000	
80	-16708339.000000000	
81	-16708339.000000000	
82	-16709367.000000000	
83	-16708339.000000000	
84	-16708339.000000000	
85	-16708339.000000000	
86	-16708339.000000000	
