temp		dev temp	mean amp	dev amp		mean phase	dev phase	freq
6.872031E+1	3.297359E+0	1.129785E-4	2.320435E-7	6.747951E-1	1.668935E-3	1.350000E+2
6.872031E+1	3.297359E+0	1.207320E-4	5.823370E-7	7.470393E-1	4.146724E-3	1.360000E+2
6.872031E+1	3.297359E+0	1.298989E-4	5.763156E-7	8.273617E-1	4.532806E-3	1.370000E+2
6.872031E+1	3.297359E+0	1.306177E-4	2.284032E-7	8.335058E-1	1.164404E-3	1.370000E+2
6.872031E+1	3.297359E+0	1.399142E-4	6.583410E-7	8.979216E-1	4.034599E-3	1.380000E+2
6.872031E+1	3.297359E+0	1.500348E-4	4.353593E-7	1.010487E+0	6.360887E-3	1.390000E+2
6.872031E+1	3.297359E+0	1.506313E-4	1.942451E-7	1.017072E+0	1.355624E-3	1.390000E+2
6.872031E+1	3.297359E+0	1.591730E-4	5.314586E-7	1.129017E+0	7.211413E-3	1.400000E+2
6.872031E+1	3.297359E+0	1.672930E-4	6.657653E-7	1.270973E+0	9.184189E-3	1.410000E+2
6.872031E+1	3.297359E+0	1.710579E-4	3.268566E-7	1.433359E+0	1.053598E-2	1.420000E+2
6.872031E+1	3.297359E+0	1.712756E-4	2.937192E-7	1.450090E+0	1.556323E-3	1.420000E+2
6.872031E+1	3.297359E+0	1.723776E-4	2.695839E-7	1.578097E+0	1.017191E-2	1.430000E+2
6.872031E+1	3.297359E+0	1.695402E-4	2.459574E-7	1.718183E+0	9.378081E-3	1.440000E+2
6.872031E+1	3.297359E+0	1.694891E-4	1.828218E-7	1.733769E+0	1.378100E-3	1.440000E+2
6.872031E+1	3.297359E+0	1.628135E-4	4.763430E-7	1.888183E+0	1.111693E-2	1.450000E+2
6.872031E+1	3.297359E+0	1.543931E-4	4.854730E-7	1.982822E+0	4.830463E-3	1.460000E+2
6.872031E+1	3.297359E+0	1.542813E-4	1.815965E-7	2.007512E+0	9.957904E-4	1.460000E+2
6.872031E+1	3.297359E+0	1.440789E-4	6.019063E-7	2.116678E+0	6.811724E-3	1.470000E+2
6.872031E+1	3.297359E+0	1.331051E-4	6.867445E-7	2.240558E+0	6.518807E-3	1.480000E+2
6.872031E+1	3.297359E+0	1.229508E-4	6.526900E-7	2.330573E+0	4.964910E-3	1.490000E+2
6.872031E+1	3.297359E+0	1.227666E-4	4.911233E-7	2.335783E+0	3.153530E-3	1.490000E+2
6.872031E+1	3.297359E+0	1.276275E-4	1.056406E-6	2.330771E+0	1.271512E-2	1.500000E+2
6.872031E+1	3.297359E+0	1.041821E-4	9.252972E-7	2.457934E+0	1.071803E-2	1.510000E+2
6.872031E+1	3.297359E+0	1.046385E-4	5.967733E-7	2.462256E+0	3.249076E-3	1.510000E+2
6.872031E+1	3.297359E+0	9.707758E-5	3.512041E-7	2.513445E+0	2.892215E-3	1.520000E+2
6.872031E+1	3.297359E+0	9.001219E-5	4.128205E-7	2.580789E+0	3.493613E-3	1.530000E+2
6.872031E+1	3.297359E+0	8.984990E-5	2.217489E-7	2.579425E+0	1.779281E-3	1.530000E+2
6.872031E+1	3.297359E+0	8.456222E-5	4.494039E-7	2.597641E+0	3.001796E-3	1.540000E+2
6.872031E+1	3.297359E+0	7.863350E-5	3.901634E-7	2.645503E+0	2.545154E-3	1.550000E+2
6.872031E+1	3.297359E+0	7.320574E-5	3.336093E-7	2.691068E+0	2.903870E-3	1.560000E+2
6.872031E+1	3.297359E+0	7.289389E-5	2.082501E-7	2.694491E+0	2.273324E-3	1.560000E+2
6.872031E+1	3.297359E+0	6.891386E-5	3.383434E-7	2.681913E+0	2.513985E-3	1.570000E+2
6.872031E+1	3.297359E+0	6.436787E-5	2.560270E-7	2.743943E+0	2.969146E-3	1.580000E+2
6.872031E+1	3.297359E+0	6.440162E-5	1.915330E-7	2.745184E+0	2.040284E-3	1.580000E+2
6.872031E+1	3.297359E+0	6.183320E-5	3.210831E-7	2.762980E+0	7.108102E-3	1.590000E+2
6.872031E+1	3.297359E+0	5.787536E-5	3.621309E-7	2.768106E+0	2.600459E-3	1.600000E+2
6.872031E+1	3.297359E+0	5.747273E-5	1.453102E-7	2.761650E+0	2.554194E-3	1.600000E+2
6.872031E+1	3.297359E+0	5.480607E-5	2.768376E-7	2.816560E+0	3.811004E-3	1.610000E+2
6.872031E+1	3.297359E+0	5.228753E-5	2.224577E-7	2.805835E+0	2.641701E-3	1.620000E+2
6.872031E+1	3.297359E+0	4.941989E-5	2.016445E-7	2.850034E+0	3.871461E-3	1.630000E+2
6.872031E+1	3.297359E+0	4.920461E-5	1.230448E-7	2.848519E+0	1.738634E-3	1.630000E+2
6.872031E+1	3.297359E+0	4.728345E-5	1.625347E-7	2.847389E+0	2.107214E-3	1.640000E+2
6.872031E+1	3.297359E+0	4.479152E-5	1.554939E-7	2.862058E+0	2.273924E-3	1.650000E+2
6.872031E+1	3.297359E+0	4.470025E-5	1.851942E-7	2.864856E+0	2.911352E-3	1.650000E+2
6.872031E+1	3.297359E+0	4.326322E-5	1.967452E-7	2.887394E+0	2.502878E-3	1.660000E+2
6.872031E+1	3.297359E+0	4.144131E-5	2.176933E-7	2.903328E+0	3.290896E-3	1.670000E+2
6.872031E+1	3.297359E+0	4.116828E-5	1.421409E-7	2.898979E+0	3.922403E-3	1.670000E+2
6.872031E+1	3.297359E+0	3.961320E-5	2.460848E-7	2.910061E+0	4.983692E-3	1.680000E+2
6.872031E+1	3.297359E+0	3.795361E-5	3.490545E-7	2.896846E+0	5.718429E-3	1.690000E+2
6.872031E+1	3.297359E+0	3.685133E-5	4.451224E-7	2.891128E+0	8.797179E-3	1.700000E+2
6.872031E+1	3.297359E+0	3.620273E-5	3.962237E-7	2.895335E+0	7.681552E-3	1.700000E+2
6.872031E+1	3.297359E+0	3.510659E-5	5.730595E-7	2.926221E+0	1.383465E-2	1.710000E+2
6.872031E+1	3.297359E+0	3.480482E-5	9.323633E-7	2.893485E+0	3.014266E-2	1.720000E+2
6.872031E+1	3.297359E+0	3.665496E-5	5.947877E-7	2.804902E+0	1.290087E-2	1.720000E+2
6.872031E+1	3.297359E+0	4.067158E-5	1.455763E-6	5.784085E-1	6.619243E-1	1.730000E+2
6.872031E+1	3.297359E+0	5.100795E-5	4.587752E-6	-4.987197E-1	5.242344E-1	1.740000E+2
6.872031E+1	3.297359E+0	5.220517E-5	4.062474E-6	3.545037E-2	5.080353E-1	1.740000E+2
6.872031E+1	3.297359E+0	2.070136E-4	2.169748E-5	-3.804504E-1	4.368576E-1	1.750000E+2
6.872031E+1	3.297359E+0	6.005184E-5	1.572990E-5	-1.047484E-1	5.308418E-1	1.760000E+2
6.872031E+1	3.297359E+0	3.055160E-5	2.707984E-6	4.003489E-1	6.149247E-1	1.770000E+2
6.872031E+1	3.297359E+0	3.088037E-5	1.344775E-6	-2.207125E-1	6.326708E-1	1.770000E+2
6.872031E+1	3.297359E+0	2.822572E-5	7.427257E-7	1.719021E+0	5.410163E-1	1.780000E+2
6.872031E+1	3.297359E+0	2.709720E-5	5.105912E-7	2.974294E+0	2.248693E-2	1.790000E+2
6.872031E+1	3.297359E+0	2.712298E-5	4.508714E-7	2.963880E+0	2.277054E-2	1.790000E+2
6.872031E+1	3.297359E+0	2.641208E-5	3.422835E-7	2.978069E+0	1.430614E-2	1.800000E+2
