temp		dev temp	mean amp	dev amp		mean phase	dev phase	freq
6.503611E+1	3.260397E+0	6.328566E-2	6.164852E-2	1.764962E-1	1.858738E-1	1.000000E+2
6.503611E+1	3.260397E+0	2.923789E-5	9.392253E-7	1.089943E-1	1.468572E-2	1.010000E+2
6.503611E+1	3.260397E+0	3.204338E-5	1.527037E-7	9.051731E-2	4.601415E-3	1.020000E+2
6.503611E+1	3.260397E+0	3.199689E-5	1.302646E-7	8.506904E-2	4.360322E-3	1.020000E+2
6.503611E+1	3.260397E+0	3.236623E-5	2.023602E-7	1.305237E-1	6.680218E-3	1.030000E+2
6.503611E+1	3.260397E+0	3.318892E-5	1.476106E-7	1.220651E-1	4.424420E-3	1.040000E+2
6.503611E+1	3.260397E+0	3.301763E-5	1.766547E-7	1.190538E-1	2.953343E-3	1.040000E+2
6.503611E+1	3.260397E+0	3.387019E-5	1.224994E-7	1.273703E-1	4.238341E-3	1.050000E+2
6.503611E+1	3.260397E+0	3.441459E-5	1.272175E-7	1.322263E-1	3.347043E-3	1.060000E+2
6.503611E+1	3.260397E+0	3.534035E-5	1.522769E-7	1.393180E-1	6.143337E-3	1.070000E+2
6.503611E+1	3.260397E+0	3.525430E-5	1.081545E-7	1.415213E-1	4.487272E-3	1.070000E+2
6.503611E+1	3.260397E+0	3.631529E-5	1.982977E-7	1.176287E-1	6.359593E-3	1.080000E+2
6.503611E+1	3.260397E+0	3.704533E-5	3.363795E-7	1.567752E-1	9.578648E-3	1.090000E+2
6.503611E+1	3.260397E+0	3.734489E-5	3.499705E-7	1.662165E-1	9.427861E-3	1.090000E+2
6.503611E+1	3.260397E+0	3.758163E-5	2.069736E-7	1.445516E-1	4.645643E-3	1.100000E+2
6.503611E+1	3.260397E+0	3.877176E-5	1.761861E-7	1.420186E-1	4.187968E-3	1.110000E+2
6.503611E+1	3.260397E+0	3.916531E-5	1.364795E-7	1.435016E-1	2.709265E-3	1.110000E+2
6.503611E+1	3.260397E+0	3.987050E-5	1.291944E-7	1.751136E-1	7.197355E-3	1.120000E+2
6.503611E+1	3.260397E+0	4.114169E-5	2.379923E-7	1.627867E-1	4.438288E-3	1.130000E+2
6.503611E+1	3.260397E+0	4.218203E-5	1.935043E-7	1.879926E-1	6.910192E-3	1.140000E+2
6.503611E+1	3.260397E+0	4.199979E-5	1.402367E-7	1.966690E-1	4.983553E-3	1.140000E+2
6.503611E+1	3.260397E+0	4.348588E-5	2.497657E-7	2.076536E-1	7.652874E-3	1.150000E+2
6.503611E+1	3.260397E+0	4.514974E-5	2.945803E-7	1.999881E-1	7.894410E-3	1.160000E+2
6.503611E+1	3.260397E+0	4.507071E-5	3.180838E-7	2.044256E-1	6.483345E-3	1.160000E+2
6.503611E+1	3.260397E+0	4.610465E-5	2.864784E-7	1.883342E-1	8.666255E-3	1.170000E+2
6.503611E+1	3.260397E+0	4.800041E-5	4.137495E-7	2.284009E-1	1.057626E-2	1.180000E+2
6.503611E+1	3.260397E+0	4.777011E-5	3.899601E-7	2.285251E-1	1.012415E-2	1.180000E+2
6.503611E+1	3.260397E+0	4.958552E-5	4.788124E-7	2.388306E-1	1.447854E-2	1.190000E+2
6.503611E+1	3.260397E+0	5.225492E-5	8.106353E-7	2.149927E-1	1.741743E-2	1.200000E+2
6.503611E+1	3.260397E+0	5.218491E-5	1.336899E-6	2.272305E-1	2.623809E-2	1.210000E+2
6.503611E+1	3.260397E+0	5.425432E-5	1.139844E-6	2.632453E-1	2.968806E-2	1.210000E+2
6.503611E+1	3.260397E+0	5.574434E-5	2.063162E-6	2.963981E-1	4.831380E-2	1.220000E+2
6.503611E+1	3.260397E+0	8.863402E-5	2.065954E-6	2.485069E-1	1.387872E-2	1.230000E+2
6.503611E+1	3.260397E+0	6.285511E-5	6.530352E-6	3.453017E-1	5.764633E-2	1.230000E+2
6.503611E+1	3.260397E+0	1.333739E-4	6.270538E-6	5.178386E-1	1.678288E-1	1.240000E+2
6.503611E+1	3.260397E+0	6.043620E-4	2.664234E-5	9.239462E-1	4.604916E-1	1.250000E+2
6.503611E+1	3.260397E+0	6.785296E-4	1.608600E-5	7.916718E-1	2.233724E-1	1.250000E+2
