mean amp	dev amp		mean phase	dev phase	freq
3.321343E-5	1.939465E-6	1.847377E-1	4.560998E-1	8.250000E+2
8.371340E-6	1.888915E-6	-3.828576E-2	3.823199E-1	8.260000E+2
5.816523E-6	5.271575E-7	-7.205124E-1	3.270110E-1	8.260000E+2
3.519632E-6	3.570958E-7	-4.987643E-1	2.135479E-1	8.270000E+2
1.450564E-6	2.059025E-7	-1.288194E-1	1.618855E-1	8.280000E+2
1.550159E-6	1.717619E-7	-3.289707E-2	1.466164E-1	8.280000E+2
1.510059E-6	1.337432E-7	-4.918533E-1	8.315905E-2	8.290000E+2
1.497318E-6	1.079475E-7	-4.925169E-1	8.568629E-2	8.290000E+2
1.338080E-6	9.220968E-8	-3.497097E-1	6.607023E-2	8.300000E+2
1.348725E-6	6.202592E-8	-5.654091E-1	5.041991E-2	8.310000E+2
1.310481E-6	7.973272E-8	-5.639989E-1	7.287794E-2	8.310000E+2
1.329628E-6	4.826637E-8	-3.969198E-1	4.620883E-2	8.320000E+2
1.490336E-6	6.457684E-8	-4.414595E-1	6.356100E-2	8.320000E+2
1.453881E-6	8.551027E-8	-4.560606E-1	4.729118E-2	8.330000E+2
1.359510E-6	5.555931E-8	-4.896130E-1	5.409935E-2	8.340000E+2
1.884212E-6	1.804555E-7	-1.907234E-1	1.255218E-1	8.340000E+2
1.493752E-6	9.492550E-8	-5.338880E-1	4.810262E-2	8.350000E+2
1.321301E-6	8.341817E-8	-6.346016E-1	5.299895E-2	8.350000E+2
1.383271E-6	4.851025E-8	-4.953579E-1	3.664684E-2	8.360000E+2
1.526978E-6	8.466035E-8	-3.689267E-1	5.348996E-2	8.370000E+2
1.483963E-6	9.175090E-8	-4.621708E-1	4.965711E-2	8.370000E+2
1.475413E-6	1.061061E-7	-4.292642E-1	5.491549E-2	8.380000E+2
1.424448E-6	7.465081E-8	-4.732240E-1	4.115674E-2	8.380000E+2
1.421033E-6	5.416164E-8	-4.404307E-1	2.644958E-2	8.390000E+2
1.667293E-6	7.163852E-8	-4.288215E-1	4.639026E-2	8.400000E+2
1.575808E-6	8.524618E-8	-5.059793E-1	4.586912E-2	8.400000E+2
1.774818E-6	9.553370E-8	-4.677484E-1	1.010692E-1	8.410000E+2
1.653728E-6	1.052845E-7	-5.563802E-1	9.932747E-2	8.410000E+2
1.639089E-6	1.049760E-7	-3.855277E-1	9.201337E-2	8.420000E+2
1.653931E-6	8.277142E-8	-5.588556E-1	8.000045E-2	8.430000E+2
1.574602E-6	5.031407E-8	-4.869607E-1	5.506777E-2	8.430000E+2
1.628936E-6	7.161440E-8	-4.884767E-1	4.503775E-2	8.440000E+2
1.803257E-6	1.174269E-7	-3.600381E-1	7.265728E-2	8.440000E+2
1.826847E-6	9.371283E-8	-3.947385E-1	5.762137E-2	8.450000E+2
1.627168E-6	1.126590E-7	-4.194271E-1	9.365468E-2	8.460000E+2
1.819523E-6	6.831665E-8	-4.204803E-1	3.692746E-2	8.460000E+2
1.756193E-6	1.256595E-7	-1.366680E-1	7.565211E-2	8.470000E+2
1.756714E-6	7.936099E-8	-4.132952E-1	4.888426E-2	8.470000E+2
1.780451E-6	5.612403E-8	-3.627937E-1	2.813650E-2	8.480000E+2
1.828604E-6	9.778058E-8	-2.699396E-1	5.457022E-2	8.490000E+2
1.947684E-6	8.016692E-8	-3.133811E-1	5.949149E-2	8.490000E+2
1.961217E-6	1.411828E-7	-3.444980E-1	7.795606E-2	8.500000E+2
1.808699E-6	1.060948E-7	-3.404035E-1	3.652307E-2	8.500000E+2
