mean amp	dev amp		mean phase	dev phase	freq
1.188968E-4	5.609408E-7	2.507377E+0	3.761612E-3	1.530000E+2
1.179110E-4	1.017954E-7	2.509235E+0	1.209074E-3	1.530000E+2
1.102165E-4	4.806823E-7	2.560015E+0	3.038467E-3	1.540000E+2
1.029626E-4	4.335426E-7	2.594845E+0	2.456716E-3	1.550000E+2
1.024766E-4	1.496632E-7	2.592479E+0	1.215458E-3	1.550000E+2
9.663678E-5	3.773896E-7	2.622622E+0	2.103468E-3	1.560000E+2
9.583272E-5	1.896867E-7	2.622706E+0	1.726013E-3	1.560000E+2
9.002052E-5	3.324274E-7	2.674934E+0	3.167378E-3	1.570000E+2
8.583211E-5	4.337462E-7	2.692386E+0	4.033367E-3	1.580000E+2
8.443468E-5	2.791614E-7	2.686330E+0	3.640774E-3	1.580000E+2
8.072437E-5	3.368501E-7	2.740270E+0	2.368950E-3	1.590000E+2
7.990264E-5	2.876122E-7	2.745503E+0	4.466684E-3	1.590000E+2
7.539892E-5	2.650192E-7	2.767425E+0	2.834402E-3	1.600000E+2
7.148892E-5	2.807858E-7	2.773009E+0	2.114340E-3	1.610000E+2
7.133835E-5	1.382657E-7	2.770338E+0	2.126870E-3	1.610000E+2
6.812686E-5	3.045792E-7	2.778130E+0	1.299926E-3	1.620000E+2
6.758258E-5	1.168206E-7	2.780841E+0	1.843493E-3	1.620000E+2
6.467038E-5	2.441052E-7	2.830803E+0	2.975244E-3	1.630000E+2
6.149649E-5	3.019609E-7	2.827360E+0	2.649192E-3	1.640000E+2
6.120337E-5	1.298033E-7	2.827419E+0	1.840218E-3	1.640000E+2
5.844019E-5	2.409416E-7	2.847688E+0	2.604868E-3	1.650000E+2
5.836961E-5	1.844603E-7	2.846174E+0	3.060410E-3	1.650000E+2
5.621599E-5	2.820920E-7	2.844367E+0	3.125725E-3	1.660000E+2
5.352818E-5	2.122465E-7	2.862549E+0	3.616029E-3	1.670000E+2
5.327394E-5	2.202540E-7	2.864418E+0	3.404120E-3	1.670000E+2
5.118999E-5	2.662352E-7	2.898511E+0	5.175056E-3	1.680000E+2
5.133120E-5	2.688030E-7	2.890377E+0	4.332559E-3	1.680000E+2
4.849156E-5	3.387984E-7	2.890303E+0	7.322833E-3	1.690000E+2
4.596172E-5	4.312061E-7	2.841954E+0	6.115762E-3	1.700000E+2
4.751046E-5	5.395084E-7	2.881462E+0	9.486282E-3	1.700000E+2
4.780393E-5	4.169647E-7	2.829822E+0	1.054666E-2	1.710000E+2
4.290237E-5	6.239391E-7	2.824940E+0	1.040897E-2	1.710000E+2
4.277337E-5	1.278085E-6	2.850248E+0	3.933169E-2	1.720000E+2
4.874692E-5	2.544020E-6	9.635624E-1	5.821700E-1	1.730000E+2
4.846673E-5	2.439851E-6	2.092650E+0	3.802014E-1	1.730000E+2
8.214342E-5	5.246780E-6	2.506287E-1	5.369849E-1	1.740000E+2
7.192182E-5	6.087228E-6	-2.894867E-1	4.989277E-1	1.740000E+2
3.335608E-4	2.266758E-5	-4.893336E-1	3.619615E-1	1.750000E+2
8.676423E-5	1.747160E-5	-6.635599E-2	5.290751E-1	1.760000E+2
5.752837E-5	6.110675E-6	-3.422918E-1	4.818574E-1	1.760000E+2
4.356814E-5	3.427821E-6	6.784388E-1	5.997229E-1	1.770000E+2
3.962141E-5	2.276577E-6	9.612298E-1	5.810119E-1	1.770000E+2
3.617314E-5	1.130665E-6	1.404412E+0	5.744531E-1	1.780000E+2
3.450397E-5	8.323053E-7	2.670618E+0	2.977942E-1	1.790000E+2
3.524785E-5	6.164931E-7	2.975151E+0	2.550988E-2	1.790000E+2
3.382420E-5	5.465608E-7	2.966423E+0	1.601674E-2	1.800000E+2
