0	-15976335.000000000	
1	-15986227.000000000	
2	-15970972.000000000	
3	-15935691.000000000	
4	-15908262.000000000	
5	-15904945.000000000	
6	-15897179.000000000	
7	-15885524.000000000	
8	-15877657.000000000	
9	-15865624.000000000	
10	-15854129.000000000	
11	-15844272.000000000	
12	-15829288.000000000	
13	-15821208.000000000	
14	-15821803.000000000	
15	-15827702.000000000	
16	-15834487.000000000	
17	-15836992.000000000	
18	-15839359.000000000	
19	-15842558.000000000	
20	-15842492.000000000	
21	-15839604.000000000	
22	-15839276.000000000	
23	-15839529.000000000	
24	-15838642.000000000	
25	-15839865.000000000	
26	-15842937.000000000	
27	-15840695.000000000	
28	-15840491.000000000	
29	-15828658.000000000	
30	-15825776.000000000	
31	-15826289.000000000	
32	-15824628.000000000	
33	-15823727.000000000	
34	-15821599.000000000	
35	-15819665.000000000	
36	-15823050.000000000	
37	-15811402.000000000	
38	-15789663.000000000	
39	-15768497.000000000	
40	-15745709.000000000	
41	-15717036.000000000	
42	-15671089.000000000	
43	-15638657.000000000	
44	-15611081.000000000	
45	-15575627.000000000	
46	-15550518.000000000	
47	-15523684.000000000	
48	-15495403.000000000	
49	-15475242.000000000	
50	-15459101.000000000	
51	-15434968.000000000	
52	-15419231.000000000	
53	-15407323.000000000	
54	-15410837.000000000	
55	-15401999.000000000	
56	-15402404.000000000	
57	-15409369.000000000	
58	-15422483.000000000	
59	-15440273.000000000	
60	-15457753.000000000	
61	-15471905.000000000	
62	-15484249.000000000	
63	-15496733.000000000	
64	-15506456.000000000	
65	-15525527.000000000	
66	-15535837.000000000	
67	-15553112.000000000	
68	-15568862.000000000	
69	-15586327.000000000	
70	-15597845.000000000	
71	-15611856.000000000	
72	-15632417.000000000	
73	-15648598.000000000	
74	-15657571.000000000	
75	-15662699.000000000	
76	-15673310.000000000	
77	-15682896.000000000	
78	-15684247.000000000	
79	-15684893.000000000	
80	-15687212.000000000	
81	-15698656.000000000	
82	-15702825.000000000	
83	-15699630.000000000	
84	-15701916.000000000	
85	-15708759.000000000	
86	-15717204.000000000	
87	-15723157.000000000	
88	-15734736.000000000	
89	-15742996.000000000	
90	-15749913.000000000	
91	-15756954.000000000	
92	-15760333.000000000	
93	-15767836.000000000	
94	-15775400.000000000	
95	-15780977.000000000	
96	-15784048.000000000	
97	-15792878.000000000	
98	-15804531.000000000	
99	-15807470.000000000	
100	-15809396.000000000	
101	-15814194.000000000	
102	-15819705.000000000	
103	-15830390.000000000	
104	-15835180.000000000	
105	-15844825.000000000	
106	-15844884.000000000	
107	-15849052.000000000	
108	-15851678.000000000	
109	-15847719.000000000	
110	-15851891.000000000	
111	-15854572.000000000	
112	-15853177.000000000	
113	-15852228.000000000	
114	-15847234.000000000	
115	-15842761.000000000	
116	-15840577.000000000	
117	-15835702.000000000	
118	-15831548.000000000	
119	-15829562.000000000	
120	-15826755.000000000	
121	-15825782.000000000	
122	-15820140.000000000	
123	-15815773.000000000	
124	-15804196.000000000	
125	-15794084.000000000	
126	-15784670.000000000	
127	-15776227.000000000	
128	-15764752.000000000	
129	-15751482.000000000	
130	-15744805.000000000	
131	-15718571.000000000	
132	-15684290.000000000	
133	-15656523.000000000	
134	-15633628.000000000	
135	-15605687.000000000	
136	-15563757.000000000	
137	-15520994.000000000	
138	-15495273.000000000	
139	-15474605.000000000	
140	-15458034.000000000	
141	-15444523.000000000	
142	-15433450.000000000	
143	-15420390.000000000	
144	-15406413.000000000	
145	-15396367.000000000	
146	-15386522.000000000	
147	-15393867.000000000	
148	-15399560.000000000	
149	-15414594.000000000	
150	-15424971.000000000	
151	-15430650.000000000	
152	-15443327.000000000	
153	-15455798.000000000	
154	-15470024.000000000	
155	-15475710.000000000	
156	-15491984.000000000	
157	-15506863.000000000	
158	-15511776.000000000	
159	-15529639.000000000	
160	-15542815.000000000	
161	-15551587.000000000	
162	-15557794.000000000	
163	-15570397.000000000	
164	-15600369.000000000	
165	-15615225.000000000	
166	-15623855.000000000	
167	-15642092.000000000	
168	-15652519.000000000	
169	-15668141.000000000	
170	-15682543.000000000	
171	-15689271.000000000	
172	-15694576.000000000	
173	-15695790.000000000	
174	-15700458.000000000	
175	-15699684.000000000	
176	-15707568.000000000	
177	-15707374.000000000	
178	-15711150.000000000	
179	-15714537.000000000	
180	-15717160.000000000	
181	-15718822.000000000	
182	-15722138.000000000	
183	-15727192.000000000	
184	-15731169.000000000	
185	-15739297.000000000	
186	-15747474.000000000	
187	-15760012.000000000	
188	-15766681.000000000	
189	-15771934.000000000	
190	-15781089.000000000	
191	-15788326.000000000	
192	-15793315.000000000	
193	-15800802.000000000	
194	-15817822.000000000	
195	-15830248.000000000	
196	-15829347.000000000	
197	-15833446.000000000	
198	-15841002.000000000	
199	-15840240.000000000	
200	-15837939.000000000	
201	-15839857.000000000	
202	-15840752.000000000	
203	-15844772.000000000	
204	-15846618.000000000	
205	-15845471.000000000	
206	-15845410.000000000	
207	-15845988.000000000	
208	-15847406.000000000	
209	-15844964.000000000	
210	-15841368.000000000	
